price,city,layout,area,condition,ownership,outdoor,lat,lon,url
3820000,Liberec,1+1,75,Velmi dobrý,Osobní,0,50.775021,15.055953,https://www.sreality.cz/detail/prodej/byt/1+1/liberec-liberec-i-stare-mesto-jestrabi/1230328652
6690000,Liberec,3+1,83,Novostavba,Osobní,1,50.75248,15.07729,https://www.sreality.cz/detail/prodej/byt/3+1/liberec-liberec-xxx-vratislavice-nad-nisou-krizova/936977228
14600000,Praha 2,3+kk,106,Velmi dobrý,Osobní,0,50.075424,14.426456,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-nove-mesto-jecna/2878743372
8350000,Břeclav,3+kk,91,Po rekonstrukci,Osobní,1,48.758968,16.882032,https://www.sreality.cz/detail/prodej/byt/3+kk/breclav--/297308748
6500000,Plzeň,2+kk,52,Velmi dobrý,Osobní,0,49.732113,13.406134,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-lobzy-blatenska/604619596
5250000,Břeclav,2+kk,47,Po rekonstrukci,Osobní,1,48.758968,16.882032,https://www.sreality.cz/detail/prodej/byt/2+kk/breclav--/4038627916
18634000,Praha 5,4+kk,89,Ve výstavbě,Osobní,1,50.06501,14.409487,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-smichov-na-plzence/3320447564
4250000,Břeclav,1+kk,37,Po rekonstrukci,Osobní,1,48.758968,16.882032,https://www.sreality.cz/detail/prodej/byt/1+kk/breclav--/3089601100
12748000,Praha 5,3+kk,65,Ve výstavbě,Osobní,1,50.06501,14.409487,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-na-plzence/135922252
8049000,Praha 10,3+kk,57,Ve výstavbě,Osobní,1,50.057026,14.541842,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-hostivar-u-tovaren/2335547980
3490000,Ostatní,3+kk,65,Dobrý,Osobní,1,48.917416,17.095785,https://www.sreality.cz/detail/prodej/byt/3+kk/dubnany-dubnany-hornicka/4144046924
7158375,Brno,2+kk,52,Novostavba,Osobní,1,49.180557,16.638567,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-cernovice-charbulova/2779816780
12926232,Ostatní,5+kk,149,Po rekonstrukci,Osobní,1,50.167503,14.763344,https://www.sreality.cz/detail/prodej/byt/5+kk/celakovice-celakovice-krizikova/1919095884
15750000,Praha 7,3+kk,82,Ve výstavbě,Osobní,1,50.106819,14.437944,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-holesovice-u-papirny/3399500364
10815831,Praha 7,1+kk,41,Ve výstavbě,Osobní,1,50.102951,14.455047,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-holesovice-v-haji/280040268
9600000,Praha 6,2+kk,53,Velmi dobrý,Osobní,0,50.083973,14.376201,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-brevnov-liborova/881005388
8290404,Praha,2+kk,47,Ve výstavbě,Osobní,1,50.144615,14.484897,https://www.sreality.cz/detail/prodej/byt/2+kk/praha--dablicka/3133629260
8288000,Praha 4,3+1,61,Dobrý,Družstevní,1,50.047363,14.430427,https://www.sreality.cz/detail/prodej/byt/3+1/praha-podoli-kaplicka/386097996
12190000,Praha 7,3+kk,83,Rezervováno,Osobní,0,50.10976,14.448239,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-holesovice-ortenovo-namesti/4143002444
8288000,Praha 7,2+kk,53,Po rekonstrukci,Osobní,0,50.101303,14.449833,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-komunardu/2632647500
16990000,Praha 6,3+1,115,Velmi dobrý,Osobní,1,50.132359,14.374803,https://www.sreality.cz/detail/prodej/byt/3+1/praha-suchdol-olsova/3917230924
2890000,Ostrava,2+1,44,Velmi dobrý,Družstevní,0,49.777653,18.261374,https://www.sreality.cz/detail/prodej/byt/2+1/ostrava-dubina-jana-maluchy/908809036
2590750,Karlovy Vary,1+kk,34,Dobrý,Osobní,0,50.241772,12.886587,https://www.sreality.cz/detail/prodej/byt/1+kk/karlovy-vary-bohatice-dalovicka/1923175244
7949000,Praha,2+kk,55,Ve výstavbě,Osobní,0,50.130562,14.729934,https://www.sreality.cz/detail/prodej/byt/2+kk/nehvizdy--/162865996
11900000,Praha 4,2+kk,72,Novostavba,Osobní,1,49.998943,14.408665,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-modrany-rorysova/2158756684
15500000,Praha 7,2+kk,69,Velmi dobrý,Osobní,1,50.106293,14.444022,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-holesovice-argentinska/327893836
9700000,Praha 7,1+kk,40,Velmi dobrý,Osobní,1,50.106293,14.444022,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-holesovice-argentinska/730547020
16900000,Praha 5,3+kk,96,Velmi dobrý,Osobní,1,50.074722,14.394954,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-svedska/3955839820
15300000,Praha 1,3+kk,80,Velmi dobrý,Osobní,0,50.083408,14.430565,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-nove-mesto-ruzova/3888730956
5998000,Praha 8,1+kk,27,Velmi dobrý,Osobní,0,50.095318,14.467169,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-karlin-nekvasilova/1937261388
5250000,Karlovy Vary,4+1,106,Dobrý,Osobní,0,50.235992,12.887388,https://www.sreality.cz/detail/prodej/byt/4+1/karlovy-vary-drahovice-blahoslavova/4273816396
3400000,Děčín,2+1,96,Dobrý,Osobní,0,50.781693,14.171135,https://www.sreality.cz/detail/prodej/byt/2+1/decin-decin-iv-podmokly-teplicka/3753722700
9980000,Praha 3,2+kk,64,Novostavba,Družstevní,1,50.087337,14.482794,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-malesicka/2921382732
5990000,Plzeň,3+1,70,Dobrý,Osobní,1,49.776943,13.365992,https://www.sreality.cz/detail/prodej/byt/3+1/plzen-bolevec-kralovicka/471483212
5450000,Semily,2+1,37,Ve výstavbě,Osobní,1,50.655403,15.546165,https://www.sreality.cz/detail/prodej/byt/2+1/benecko-stepanicka-lhota-/528736844
2599000,Ostrava,1+1,46,Dobrý,Osobní,0,49.832779,18.280081,https://www.sreality.cz/detail/prodej/byt/1+1/ostrava-moravska-ostrava-senovazna/288641868
7360000,Ostatní,2+1,70,Před rekonstrukcí,Osobní,1,49.992203,14.657809,https://www.sreality.cz/detail/prodej/byt/2+1/ricany-ricany-olivova/3451732812
5000000,Semily,1+kk,32,Ve výstavbě,Osobní,1,50.655403,15.546165,https://www.sreality.cz/detail/prodej/byt/1+kk/benecko-stepanicka-lhota-/2523619916
25499000,Praha 1,4+1,123,Dobrý,Osobní,0,50.088985,14.425909,https://www.sreality.cz/detail/prodej/byt/4+1/praha-stare-mesto-rybna/4126671436
2184000,Ostatní,1+1,56,Velmi dobrý,Osobní,0,50.476673,16.094378,https://www.sreality.cz/detail/prodej/byt/1+1/cerveny-kostelec-cerveny-kostelec-bozeny-nemcove/2031506252
1470000,Ostatní,1+kk,29,Dobrý,Družstevní,1,49.734238,18.618055,https://www.sreality.cz/detail/prodej/byt/1+kk/cesky-tesin-cesky-tesin-okruzni/2193441612
9890000,Liberec,4+kk,103,Velmi dobrý,Osobní,1,50.756783,15.030214,https://www.sreality.cz/detail/prodej/byt/4+kk/liberec-liberec-iii-jerab-americka/1440441164
2300000,Ostatní,2+1,59,Dobrý,Osobní,0,50.476673,16.094378,https://www.sreality.cz/detail/prodej/byt/2+1/cerveny-kostelec-cerveny-kostelec-bozeny-nemcove/2454016844
3680000,Ostrava,2+kk,46,Velmi dobrý,Osobní,1,49.841106,18.285784,https://www.sreality.cz/detail/prodej/byt/2+kk/ostrava-moravska-ostrava-balcarova/3809039180
20950000,Praha 2,4+1,141,Velmi dobrý,Osobní,1,50.076744,14.432594,https://www.sreality.cz/detail/prodej/byt/4+1/praha-vinohrady-londynska/2829665100
2390000,Ostatní,2+1,52,Po rekonstrukci,Družstevní,1,50.627728,13.689371,https://www.sreality.cz/detail/prodej/byt/2+1/osek-osek-hrdlovska/2102678348
1590000,Ostatní,1+1,36,Po rekonstrukci,Družstevní,0,50.684174,13.8866,https://www.sreality.cz/detail/prodej/byt/1+1/krupka-marsov-jablonova/565465932
2790000,Ostrava,1+kk,25,Velmi dobrý,Osobní,1,49.822659,18.188356,https://www.sreality.cz/detail/prodej/byt/1+kk/ostrava-poruba-alzirska/3535618892
13999900,Praha 3,4+kk,75,Velmi dobrý,Osobní,1,50.090412,14.49563,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-zizkov-pod-lipami/208159564
8399900,Praha 4,2+kk,53,Velmi dobrý,Osobní,0,50.043278,14.451708,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-krc-budejovicka/346104652
4549700,Mladá Boleslav,1+kk,34,Novostavba,Osobní,1,50.434406,14.887793,https://www.sreality.cz/detail/prodej/byt/1+kk/mlada-boleslav-michalovice-/2172719948
15599900,Praha 2,2+kk,64,Velmi dobrý,Osobní,0,50.075748,14.445976,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-chodska/219317068
9199900,Praha 10,2+kk,54,Velmi dobrý,Osobní,0,50.07336,14.479058,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vrsovice-ruska/411460428
14999900,Praha 10,3+kk,81,Velmi dobrý,Osobní,0,50.065205,14.45071,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vrsovice-ukrajinska/1042826060
8649900,Praha 4,2+kk,53,Velmi dobrý,Osobní,0,50.06068,14.448188,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nusle-nuselska/1305428812
19999900,Praha 2,4+kk,117,Velmi dobrý,Osobní,0,50.075748,14.445976,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-vinohrady-chodska/1534600012
25999900,Praha 2,5+kk,139,Velmi dobrý,Osobní,0,50.075748,14.445976,https://www.sreality.cz/detail/prodej/byt/5+kk/praha-vinohrady-chodska/1716003660
10399900,Praha 10,3+kk,57,Velmi dobrý,Osobní,0,50.07024,14.470469,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-vrsovice-gruzinska/2137539404
13099900,Praha 2,2+kk,50,Velmi dobrý,Osobní,0,50.075748,14.445976,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-chodska/1694917452
12999900,Praha 10,4+kk,94,Velmi dobrý,Osobní,1,50.057995,14.468289,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-michle-v-doline/2712802124
8399900,Praha 2,1+kk,28,Velmi dobrý,Osobní,0,50.075748,14.445976,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-vinohrady-chodska/3345683276
13099900,Praha 2,2+kk,51,Velmi dobrý,Osobní,0,50.075748,14.445976,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-chodska/3726009164
13699900,Praha 2,2+kk,54,Velmi dobrý,Osobní,0,50.075748,14.445976,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-chodska/4245848908
4390000,Ostatní,4+1,74,Velmi dobrý,Osobní,1,50.120728,16.215845,https://www.sreality.cz/detail/prodej/byt/4+1/kostelec-nad-orlici-kostelec-nad-orlici-u-vahy/1162756940
9700000,Ostatní,3+1,92,Před rekonstrukcí,Osobní,1,49.992203,14.657809,https://www.sreality.cz/detail/prodej/byt/3+1/ricany-ricany-olivova/1639793484
8750000,Praha 4,2+kk,46,Velmi dobrý,Osobní,0,50.055305,14.447203,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-nusle-na-vysledku-ii/2745066316
5990000,Praha 6,1+kk,26,Novostavba,Družstevní,1,50.090927,14.297184,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-ruzyne-stocesova/2047820620
11890000,Ostatní,3+kk,70,Novostavba,Osobní,1,50.145916,15.124084,https://www.sreality.cz/detail/prodej/byt/3+kk/podebrady-podebrady-iii-fugnerova/424956748
12900000,Praha 8,4+1,91,Po rekonstrukci,Osobní,1,50.131832,14.47736,https://www.sreality.cz/detail/prodej/byt/4+1/praha-kobylisy-frydlantska/3890631500
3335000,Ostatní,1+1,85,Velmi dobrý,Osobní,0,50.476673,16.094378,https://www.sreality.cz/detail/prodej/byt/1+1/cerveny-kostelec-cerveny-kostelec-bozeny-nemcove/2246464332
7490000,Beroun,3+1,71,Velmi dobrý,Osobní,1,49.956364,14.048798,https://www.sreality.cz/detail/prodej/byt/3+1/beroun-beroun-mesto-svermova/3031724876
13800000,Praha 5,3+kk,66,Po rekonstrukci,Osobní,0,50.071476,14.408781,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-smichov-svornosti/134742860
4725000,Opava,3+1,60,Dobrý,Osobní,1,49.933041,17.87888,https://www.sreality.cz/detail/prodej/byt/3+1/opava-predmesti-olomoucka/2978108236
9290000,Praha 3,2+kk,43,Dobrý,Osobní,0,50.082024,14.446129,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-jezkova/257774412
10241000,Praha 8,2+1,50,Novostavba,Osobní,1,50.099491,14.471976,https://www.sreality.cz/detail/prodej/byt/2+1/praha-liben-na-kopecku/288232268
15700000,Praha,3+kk,80,Novostavba,Osobní,1,50.036877,14.352211,https://www.sreality.cz/detail/prodej/byt/3+kk/praha--k-opatrilce/2942128972
4290000,Karlovy Vary,2+kk,68,Velmi dobrý,Osobní,0,50.23489,12.880245,https://www.sreality.cz/detail/prodej/byt/2+kk/karlovy-vary-drahovice-nam--v--rezace/2198078284
12490000,Praha 8,2+kk,56,Ve výstavbě,Osobní,0,50.090775,14.452274,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-karlin-pernerova/2158854988
1570000,Ostatní,2+1,43,Velmi dobrý,Družstevní,0,49.879501,18.438581,https://www.sreality.cz/detail/prodej/byt/2+1/orlova-lutyne-karla-dvoracka/1744134988
13490000,Praha 8,2+kk,62,Ve výstavbě,Osobní,0,50.090775,14.452274,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-karlin-pernerova/867009356
3990000,Písek,3+1,72,Před rekonstrukcí,Osobní,1,49.315357,14.140528,https://www.sreality.cz/detail/prodej/byt/3+1/pisek-prazske-predmesti-na-stinadlech/2640139084
7012700,Mladá Boleslav,2+1,74,Novostavba,Osobní,1,50.434406,14.887793,https://www.sreality.cz/detail/prodej/byt/2+1/mlada-boleslav-michalovice-/2999128908
7554656,Praha 10,2+kk,42,Novostavba,Osobní,1,50.055046,14.516415,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-hostivar-svehlova/1458729804
3340000,Kladno,2+kk,55,Novostavba,Družstevní,1,50.152748,14.088101,https://www.sreality.cz/detail/prodej/byt/2+kk/kladno-kladno-u-engerthu/3055686476
8390000,Praha 10,1+kk,42,Velmi dobrý,Osobní,1,50.07539,14.449415,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-vinohrady-korunni/819254092
3500000,Teplice,3+1,72,Dobrý,Osobní,1,50.648144,13.851499,https://www.sreality.cz/detail/prodej/byt/3+1/teplice-trnovany-antonina-sochora/1885164364
3199000,Ostatní,2+1,61,Velmi dobrý,Osobní,0,50.510746,14.058412,https://www.sreality.cz/detail/prodej/byt/2+1/lovosice-lovosice-zizkova/1381847884
8249000,Praha 4,3+1,72,Dobrý,Osobní,0,50.024567,14.426362,https://www.sreality.cz/detail/prodej/byt/3+1/praha-branik-vavrenova/3117093708
2890000,Ostatní,3+1,90,Dobrý,Osobní,1,49.46468,13.175622,https://www.sreality.cz/detail/prodej/byt/3+1/chudenice-chudenice-rejchova/3382661964
22300000,Praha 1,4+kk,108,Po rekonstrukci,Osobní,0,50.08905,14.406981,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-mala-strana-letenska/2760909644
12500000,Brno,4+1,107,Velmi dobrý,Osobní,1,49.172001,16.528475,https://www.sreality.cz/detail/prodej/byt/4+1/brno-bosonohy-sevcenkova/1852007244
5700000,Plzeň,3+1,85,Dobrý,Osobní,1,49.730171,13.399719,https://www.sreality.cz/detail/prodej/byt/3+1/plzen-vychodni-predmesti-rychtarikova/2932433740
4390893,Ostatní,2+1,65,Novostavba,Osobní,1,49.147579,14.164919,https://www.sreality.cz/detail/prodej/byt/2+1/vodnany--bavorovska/284226380
3156425,Ostatní,2+kk,47,Novostavba,Osobní,0,49.147579,14.164919,https://www.sreality.cz/detail/prodej/byt/2+kk/vodnany--bavorovska/2465264460
8070912,Kladno,3+kk,85,Novostavba,Osobní,1,50.161457,14.135164,https://www.sreality.cz/detail/prodej/byt/3+kk/kladno-dubi-ke-krizku/2346980684
5500000,Ostrava,3+1,66,Po rekonstrukci,Osobní,1,49.843117,18.180269,https://www.sreality.cz/detail/prodej/byt/3+1/ostrava-poruba-u-skolky/3944633164
3950000,Kroměříž,2+kk,52,Velmi dobrý,Osobní,1,49.298573,17.411665,https://www.sreality.cz/detail/prodej/byt/2+kk/kromeriz-kromeriz-u-trati/375214924
4399000,Plzeň,2+1,60,Velmi dobrý,Osobní,0,49.74535,13.326424,https://www.sreality.cz/detail/prodej/byt/2+1/plzen-skvrnany-machackova/710370124
7290000,Praha 7,1+kk,40,Velmi dobrý,Osobní,0,50.098492,14.431673,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-holesovice-veverkova/3088651084
9200000,Ostatní,4+kk,103,Velmi dobrý,Osobní,1,49.888706,14.283887,https://www.sreality.cz/detail/prodej/byt/4+kk/ritka-ritka-dvorska/4279313228
23500000,Praha 7,3+kk,80,Novostavba,Osobní,1,50.120182,14.410152,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-praha-troja-/3394868044
3290000,Karviná,4+1,75,Dobrý,Družstevní,0,49.850361,18.559675,https://www.sreality.cz/detail/prodej/byt/4+1/karvina-raj-v-aleji/1415402316
6450000,Brno,2+kk,45,Po rekonstrukci,Osobní,0,49.170368,16.577183,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-bohunice-neuzilova/2979201868
4190000,Brno,2+kk,51,Novostavba,Osobní,0,49.055679,16.487682,https://www.sreality.cz/detail/prodej/byt/2+kk/pravlov--/2516910924
8290000,Praha 10,3+kk,67,Po rekonstrukci,Osobní,1,50.0383,14.565423,https://www.sreality.cz/detail/prodej/byt/3+kk/praha-horni-mecholupy-janovska/2091148108
5890000,Břeclav,3+1,75,Velmi dobrý,Osobní,1,48.757359,16.889292,https://www.sreality.cz/detail/prodej/byt/3+1/breclav-breclav-slovacka/1934447436
3790000,Ostrava,2+1,57,Dobrý,Družstevní,1,49.831985,18.179426,https://www.sreality.cz/detail/prodej/byt/2+1/ostrava-poruba-opavska/3896795980
8180000,Ostatní,3+1,108,Velmi dobrý,Osobní,1,50.420902,14.25624,https://www.sreality.cz/detail/prodej/byt/3+1/roudnice-nad-labem-roudnice-nad-labem-kratochvilova/4171916108
13850000,Praha 5,4+1,115,Před rekonstrukcí,Osobní,1,50.07312,14.36913,https://www.sreality.cz/detail/prodej/byt/4+1/praha-smichov-pod-skalkou/3985036108
3490000,Rakovník,3+1,101,Dobrý,Družstevní,0,50.123772,13.770042,https://www.sreality.cz/detail/prodej/byt/3+1/luzna-luzna-/2824860492
7850000,Praha 10,2+kk,52,Velmi dobrý,Osobní,1,50.072117,14.547727,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-sterboholy-andersenova/3332596556
11689216,Ostatní,4+kk,110,Novostavba,Osobní,0,49.78857,13.978034,https://www.sreality.cz/detail/prodej/byt/4+kk/jince-jince-slavikova/1905509196
4850000,Liberec,2+kk,43,Velmi dobrý,Osobní,1,50.751698,15.069266,https://www.sreality.cz/detail/prodej/byt/2+kk/liberec-liberec-vi-rochlice-pazderkova/5067596
3490000,Karlovy Vary,2+1,58,Před rekonstrukcí,Osobní,1,50.241211,12.833231,https://www.sreality.cz/detail/prodej/byt/2+1/karlovy-vary-stara-role-dvorakova/290280268
10490000,Praha 4,4+kk,74,Po rekonstrukci,Osobní,1,50.030704,14.511252,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-chodov-bachova/218059596
2440000,Česká Lípa,2+kk,55,Velmi dobrý,Osobní,0,50.680267,14.530256,https://www.sreality.cz/detail/prodej/byt/2+kk/ceska-lipa-ceska-lipa-dubicka/3405341516
8990000,Praha 3,2+kk,40,Velmi dobrý,Osobní,0,50.083557,14.451043,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-borivojova/2490499916
14990000,Praha 5,3+1,103,Dobrý,Osobní,0,50.070507,14.406563,https://www.sreality.cz/detail/prodej/byt/3+1/praha-smichov-jindricha-plachty/1778910028
8490000,Ostatní,2+kk,54,Novostavba,Osobní,0,50.613342,15.611427,https://www.sreality.cz/detail/prodej/byt/2+kk/vrchlabi-vrchlabi-horni/3337909068
9490000,Praha 10,2+kk,43,Velmi dobrý,Osobní,1,50.070652,14.449091,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vrsovice-cernomorska/2613953356
6500000,Ostatní,3+1,88,Velmi dobrý,Osobní,1,49.144985,16.876499,https://www.sreality.cz/detail/prodej/byt/3+1/slavkov-u-brna-slavkov-u-brna-sidliste-nadrazni/2193609548
6600000,Plzeň,2+kk,60,Ve výstavbě,Osobní,0,49.732887,13.356336,https://www.sreality.cz/detail/prodej/byt/2+kk/plzen-jizni-predmesti-medena/2118415180
10800000,Praha 6,2+1,63,Dobrý,Osobní,0,50.099075,14.398588,https://www.sreality.cz/detail/prodej/byt/2+1/praha-bubenec-kyjevska/3648418636
5400000,Ostatní,3+kk,85,Novostavba,Osobní,1,50.256504,12.880591,https://www.sreality.cz/detail/prodej/byt/3+kk/otovice-otovice-k-panelarne/4149039948
5400000,Ostatní,3+kk,85,Novostavba,Osobní,1,50.256504,12.880591,https://www.sreality.cz/detail/prodej/byt/3+kk/otovice-otovice-k-panelarne/927814476
15900000,Praha 4,4+kk,117,Velmi dobrý,Osobní,1,50.021126,14.488849,https://www.sreality.cz/detail/prodej/byt/4+kk/praha-kunratice-u-zeleneho-ptaka/2564973388
8750000,Praha 3,2+kk,53,Rezervováno,Osobní,0,50.076454,14.456974,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-slezska/950428492
8350000,Ostatní,3+kk,74,Velmi dobrý,Osobní,1,50.025639,14.223782,https://www.sreality.cz/detail/prodej/byt/3+kk/rudna-rudna-horelicke-namesti/81417036
5828000,Praha 10,1+kk,34,Ve výstavbě,Osobní,1,50.057026,14.541842,https://www.sreality.cz/detail/prodej/byt/1+kk/praha-hostivar-u-tovaren/1076040268
11680000,Praha 6,2+1,58,Velmi dobrý,Osobní,0,50.083973,14.376201,https://www.sreality.cz/detail/prodej/byt/2+1/praha-brevnov-liborova/1423573836
14750000,Ostatní,4+kk,101,Novostavba,Osobní,1,50.067783,14.734401,https://www.sreality.cz/detail/prodej/byt/4+kk/uvaly-uvaly-skvorecka/3133968972
11398000,Praha 6,2+1,56,Velmi dobrý,Osobní,0,50.083973,14.376201,https://www.sreality.cz/detail/prodej/byt/2+1/praha-brevnov-liborova/2210267980
4730000,Ostatní,2+1,57,Dobrý,Osobní,1,49.660065,14.419851,https://www.sreality.cz/detail/prodej/byt/2+1/sedlcany-sedlcany-na-severnim-sidlisti-i/301953868
11450000,Praha,2+kk,64,Novostavba,Osobní,0,50.039669,14.435565,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-krc-navrsni/1949107020
7158375,Brno,2+kk,52,Novostavba,Osobní,1,49.180557,16.638567,https://www.sreality.cz/detail/prodej/byt/2+kk/brno-cernovice-charbulova/2779816780
6350000,Praha 4,2+kk,47,Dobrý,Osobní,0,49.988033,14.411863,https://www.sreality.cz/detail/prodej/byt/2+kk/praha-komorany-za-sidlistem/1128493900
7399990,Brno,3+1,67,Rezervováno,Osobní,1,49.169373,16.559311,https://www.sreality.cz/detail/prodej/byt/3+1/brno-stary-liskovec-dunajska/2382320460
2420000,Louny,1+1,31,Dobrý,Osobní,0,50.35387,13.800719,https://www.sreality.cz/detail/prodej/byt/1+1/louny-louny-manesova/1599615820
2390000,Ostatní,2+kk,62,Dobrý,Osobní,0,49.646042,16.51754,https://www.sreality.cz/detail/prodej/byt/2+kk/brezova-nad-svitavou-brezova-nad-svitavou-moravske-namesti/2746041164
3290000,Ostatní,3+1,75,Velmi dobrý,Osobní,1,50.681976,13.865619,https://www.sreality.cz/detail/prodej/byt/3+1/krupka-bohosudov-sidliste-nad-plovarnou/2243515212
2650000,Ostatní,3+1,68,Dobrý,Osobní,0,50.595512,13.587395,https://www.sreality.cz/detail/prodej/byt/3+1/litvinov-horni-litvinov-podkrusnohorska/2724737868
3950000,Česká Lípa,4+1,96,Velmi dobrý,Osobní,1,50.701752,14.538973,https://www.sreality.cz/detail/prodej/byt/4+1/ceska-lipa-ceska-lipa-kunraticka/2474328908
1899000,Sokolov,2+1,71,Dobrý,Osobní,0,50.181301,12.640104,https://www.sreality.cz/detail/prodej/byt/2+1/sokolov-sokolov-/3501015884
